sec,mV,BPM
8.604,-0.046420191,178.041543
8.605,-0.051526968,178.041543
8.606,-0.059825482,178.041543
8.607,-0.070358211,178.041543
8.608,-0.082167634,178.041543
8.609,-0.093977058,178.041543
8.61,-0.105467307,178.041543
8.611,-0.114723342,178.041543
8.612,-0.121425988,178.041543
8.613,-0.124617724,178.041543
8.614,-0.123979377,178.041543
8.615,-0.119510946,178.041543
8.616,-0.11185078,178.041543
8.617,-0.101318051,178.041543
8.618,-0.089508627,178.041543
8.619,-0.07738003,178.041543
8.62,-0.066208954,178.041543
8.621,-0.056633746,178.041543
8.622,-0.050250274,178.041543
8.623,-0.047058538,178.041543
8.624,-0.047696885,178.041543
8.625,-0.052165315,178.041543
8.626,-0.059506308,178.041543
8.627,-0.069081517,178.041543
8.628,-0.079614246,178.041543
8.629,-0.090785322,178.041543
8.63,-0.100998877,178.041543
8.631,-0.108978217,178.041543
8.632,-0.114404168,178.041543
8.633,-0.11631921,178.041543
8.634,-0.114723342,178.041543
8.635,-0.108978217,178.041543
8.636,-0.100679703,178.041543
8.637,-0.089827801,178.041543
8.638,-0.077699204,178.041543
8.639,-0.065889781,178.041543
8.64,-0.055037878,178.041543
8.641,-0.046420191,178.041543
8.642,-0.040994239,178.041543
8.643,-0.038760024,178.041543
8.644,-0.040355892,178.041543
8.645,-0.04546267,178.041543
8.646,-0.05344201,178.041543
8.647,-0.063655565,178.041543
8.648,-0.075145815,178.041543
8.649,-0.086316891,178.041543
8.65,-0.09684962,178.041543
8.651,-0.105148134,178.041543
8.652,-0.110574085,178.041543
8.653,-0.112169953,178.041543
8.654,-0.109935738,178.041543
8.655,-0.104190613,178.041543
8.656,-0.095253752,178.041543
8.657,-0.084082676,178.041543
8.658,-0.071954079,178.041543
8.659,-0.060144656,178.041543
8.66,-0.049292753,178.041543
8.661,-0.040994239,178.041543
8.662,-0.035568288,178.041543
8.663,-0.033653246,178.041543
8.664,-0.035249114,178.041543
8.665,-0.040355892,178.041543
8.666,-0.048016059,178.041543
8.667,-0.057272093,178.041543
8.668,-0.067804822,178.041543
8.669,-0.077699204,178.041543
8.67,-0.086636065,178.041543
8.671,-0.093019537,178.041543
8.672,-0.09684962,178.041543
8.673,-0.09684962,178.041543
8.674,-0.093338711,178.041543
8.675,-0.086636065,178.041543
8.676,-0.077060857,178.041543
8.677,-0.065570607,178.041543
8.678,-0.053761184,178.041543
8.679,-0.04195176,178.041543
8.68,-0.032057378,178.041543
8.681,-0.024397212,178.041543
8.682,-0.020247955,178.041543
8.683,-0.019609608,178.041543
8.684,-0.02248217,178.041543
8.685,-0.028865642,178.041543
8.686,-0.037802503,178.041543
8.687,-0.048654406,178.041543
8.688,-0.060144656,178.041543
8.689,-0.070996558,178.041543
8.69,-0.080571766,178.041543
8.691,-0.087593586,178.041543
8.692,-0.091423669,178.041543
8.693,-0.091742842,178.041543
8.694,-0.088551106,178.041543
8.695,-0.081529287,178.041543
8.696,-0.071954079,178.041543
8.697,-0.060783003,178.041543
8.698,-0.048654406,178.041543
8.699,-0.03748333,178.041543
8.7,-0.027588948,178.041543
8.701,-0.020567129,178.041543
8.702,-0.016737045,178.041543
8.703,-0.016737045,178.041543
8.704,-0.020247955,178.041543
8.705,-0.026631427,178.041543
8.706,-0.035568288,178.041543
8.707,-0.045781843,178.041543
8.708,-0.056633746,178.041543
8.709,-0.066528128,178.041543
8.71,-0.074826641,178.041543
8.711,-0.080571766,178.041543
8.712,-0.083125155,178.041543
8.713,-0.082167634,178.041543
8.714,-0.077699204,178.041543
8.715,-0.070039037,178.041543
8.716,-0.060144656,178.041543
8.717,-0.048973579,178.041543
8.718,-0.03748333,178.041543
8.719,-0.026950601,178.041543
8.72,-0.018652087,178.041543
8.721,-0.012906962,178.041543
8.722,-0.010672747,178.041543
8.723,-0.012268615,178.041543
8.724,-0.017375393,178.041543
8.725,-0.025354733,178.041543
8.726,-0.035887462,178.041543
8.727,-0.047696885,178.041543
8.728,-0.059506308,178.041543
8.729,-0.070358211,178.041543
8.73,-0.079295072,178.041543
8.731,-0.085678544,178.041543
8.732,-0.088231933,178.041543
8.733,-0.086955238,178.041543
8.734,-0.082167634,178.041543
8.735,-0.074188294,178.041543
8.736,-0.063974739,178.041543
8.737,-0.052165315,178.041543
8.738,-0.040355892,178.041543
8.739,-0.029823163,178.041543
8.74,-0.021205476,178.041543
8.741,-0.015779525,178.041543
8.742,-0.013545309,178.041543
8.743,-0.015141177,178.041543
8.744,-0.020247955,178.041543
8.745,-0.028546469,178.041543
8.746,-0.039079198,178.041543
8.747,-0.050569447,178.041543
8.748,-0.062059697,178.041543
8.749,-0.072273253,178.041543
8.75,-0.08089094,178.041543
8.751,-0.086316891,178.041543
8.752,-0.088231933,178.041543
8.753,-0.086636065,178.041543
8.754,-0.081529287,178.041543
8.755,-0.073230773,178.041543
8.756,-0.062698044,178.041543
8.757,-0.051207795,178.041543
8.758,-0.040036719,178.041543
8.759,-0.029823163,178.041543
8.76,-0.022162997,178.041543
8.761,-0.017375393,178.041543
8.762,-0.015779525,178.041543
8.763,-0.018332913,178.041543
8.764,-0.024078038,178.041543
8.765,-0.033014899,178.041543
8.766,-0.043547628,178.041543
8.767,-0.055357052,178.041543
8.768,-0.066847301,178.041543
8.769,-0.07738003,178.041543
8.77,-0.08535937,178.041543
8.771,-0.090466148,178.041543
8.772,-0.092062016,178.041543
8.773,-0.089827801,178.041543
8.774,-0.084082676,178.041543
8.775,-0.075464989,178.041543
8.776,-0.064613086,178.041543
8.777,-0.053122836,178.041543
8.778,-0.04195176,178.041543
8.779,-0.032376552,178.041543
8.78,-0.025035559,178.041543
8.781,-0.020886302,178.041543
8.782,-0.020247955,178.041543
8.783,-0.023439691,178.041543
8.784,-0.030142337,178.041543
8.785,-0.039079198,178.041543
8.786,-0.0499311,178.041543
8.787,-0.06142135,178.041543
8.788,-0.072592426,178.041543
8.789,-0.082167634,178.041543
8.79,-0.089508627,178.041543
8.791,-0.093657884,178.041543
8.792,-0.094296231,178.041543
8.793,-0.091104495,178.041543
8.794,-0.08440185,178.041543
8.795,-0.075145815,178.041543
8.796,-0.063974739,178.041543
8.797,-0.052165315,178.041543
8.798,-0.040994239,178.041543
8.799,-0.031419031,178.041543
8.8,-0.024397212,178.041543
8.801,-0.020567129,178.041543
8.802,-0.020567129,178.041543
8.803,-0.024078038,178.041543
8.804,-0.031099858,178.041543
8.805,-0.040675066,178.041543
8.806,-0.052165315,178.041543
8.807,-0.063974739,178.041543
8.808,-0.075464989,178.041543
8.809,-0.085040197,178.041543
8.81,-0.09238119,178.041543
8.811,-0.096211273,178.041543
8.812,-0.096530447,178.041543
8.813,-0.093019537,178.041543
8.814,-0.085997718,178.041543
8.815,-0.076741683,178.041543
8.816,-0.065251433,178.041543
8.817,-0.053761184,178.041543
8.818,-0.042590107,178.041543
8.819,-0.033334073,178.041543
8.82,-0.026312254,178.041543
8.821,-0.023120517,178.041543
8.822,-0.023120517,178.041543
8.823,-0.026950601,178.041543
8.824,-0.03397242,178.041543
8.825,-0.043547628,178.041543
8.826,-0.054399531,178.041543
8.827,-0.065889781,178.041543
8.828,-0.076741683,178.041543
8.829,-0.085678544,178.041543
8.83,-0.092062016,178.041543
8.831,-0.095572926,178.041543
8.832,-0.095253752,178.041543
8.833,-0.091104495,178.041543
8.834,-0.084082676,178.041543
8.835,-0.074826641,178.041543
8.836,-0.063974739,178.041543
8.837,-0.053122836,178.041543
8.838,-0.042909281,178.041543
8.839,-0.034929941,178.041543
8.84,-0.02950399,178.041543
8.841,-0.027269774,178.041543
8.842,-0.028546469,178.041543
8.843,-0.033334073,178.041543
8.844,-0.040994239,178.041543
8.845,-0.050888621,178.041543
8.846,-0.06142135,178.041543
8.847,-0.072273253,178.041543
8.848,-0.081848461,178.041543
8.849,-0.089827801,178.041543
8.85,-0.094615405,178.041543
8.851,-0.096211273,178.041543
8.852,-0.094296231,178.041543
8.853,-0.088551106,178.041543
8.854,-0.079933419,178.041543
8.855,-0.06940069,178.041543
8.856,-0.057591267,178.041543
8.857,-0.046420191,178.041543
8.858,-0.036206635,178.041543
8.859,-0.028546469,178.041543
8.86,-0.023439691,178.041543
8.861,-0.022162997,178.041543
8.862,-0.024397212,178.041543
8.863,-0.029823163,178.041543
8.864,-0.03844085,178.041543
8.865,-0.049292753,178.041543
8.866,-0.061102176,178.041543
8.867,-0.072592426,178.041543
8.868,-0.083125155,178.041543
8.869,-0.091104495,178.041543
8.87,-0.096211273,178.041543
8.871,-0.097487967,178.041543
8.872,-0.094934579,178.041543
8.873,-0.088551106,178.041543
8.874,-0.079614246,178.041543
8.875,-0.068443169,178.041543
8.876,-0.056314572,178.041543
8.877,-0.044505149,178.041543
8.878,-0.03397242,178.041543
8.879,-0.025673906,178.041543
8.88,-0.020567129,178.041543
8.881,-0.019290434,178.041543
8.882,-0.021524649,178.041543
8.883,-0.027269774,178.041543
8.884,-0.035887462,178.041543
8.885,-0.046420191,178.041543
8.886,-0.05791044,178.041543
8.887,-0.06940069,178.041543
8.888,-0.079295072,178.041543
8.889,-0.086955238,178.041543
8.89,-0.091423669,178.041543
8.891,-0.092700363,178.041543
8.892,-0.090146974,178.041543
8.893,-0.084082676,178.041543
8.894,-0.075464989,178.041543
8.895,-0.064613086,178.041543
8.896,-0.053122836,178.041543
8.897,-0.04195176,178.041543
8.898,-0.032376552,178.041543
8.899,-0.025035559,178.041543
8.9,-0.020886302,178.041543
8.901,-0.019928781,178.041543
8.902,-0.022801344,178.041543
8.903,-0.028546469,178.041543
8.904,-0.036844982,178.041543
8.905,-0.046420191,178.041543
8.906,-0.056633746,178.041543
8.907,-0.066528128,178.041543
8.908,-0.074507468,178.041543
8.909,-0.080571766,178.041543
8.91,-0.083125155,178.041543
8.911,-0.082167634,178.041543
8.912,-0.077699204,178.041543
8.913,-0.069719864,178.041543
8.914,-0.058867961,178.041543
8.915,-0.046420191,178.041543
8.916,-0.033653246,178.041543
8.917,-0.021205476,178.041543
8.918,-0.010672747,178.041543
8.919,-0.002693407,178.041543
8.92,0.002094197,178.041543
8.921,0.003370892,178.041543
8.922,0.000817503,178.041543
8.923,-0.004289275,178.041543
8.924,-0.011630268,178.041543
8.925,-0.020247955,178.041543
8.926,-0.029184816,178.041543
8.927,-0.037164156,178.041543
8.928,-0.042909281,178.041543
8.929,-0.046420191,178.041543
8.93,-0.046101017,178.041543
8.931,-0.042590107,178.041543
8.932,-0.035249114,178.041543
8.933,-0.024716385,178.041543
8.934,-0.011949441,178.041543
8.935,0.002413371,178.041543
8.936,0.01645701,178.041543
8.937,0.029862301,178.041543
8.938,0.041033377,178.041543
8.939,0.049651064,178.041543
8.94,0.054438668,178.041543
8.941,0.055715363,178.041543
8.942,0.053161974,178.041543
8.943,0.047736023,178.041543
8.944,0.039437509,178.041543
8.945,0.029862301,178.041543
8.946,0.019967919,178.041543
8.947,0.010711885,178.041543
8.948,0.003051718,178.041543
8.949,-0.002374233,178.041543
8.95,-0.004927622,178.041543
8.951,-0.003970101,178.041543
8.952,0.000179156,178.041543
8.953,0.007200975,178.041543
8.954,0.015499489,178.041543
8.955,0.025074697,178.041543
8.956,0.034330731,178.041543
8.957,0.042310072,178.041543
8.958,0.048055196,178.041543
8.959,0.050608585,178.041543
8.96,0.049331891,178.041543
8.961,0.044544287,178.041543
8.962,0.035926599,178.041543
8.963,0.02443635,178.041543
8.964,0.011031058,178.041543
8.965,-0.00301258,178.041543
8.966,-0.017375393,178.041543
8.967,-0.030142337,81.85538881
8.968,-0.040994239,81.85538881
8.969,-0.048654406,81.85538881
8.97,-0.052803663,81.85538881
8.971,-0.053122836,81.85538881
8.972,-0.0499311,81.85538881
8.973,-0.043547628,81.85538881
8.974,-0.035249114,81.85538881
8.975,-0.025673906,81.85538881
8.976,-0.016737045,81.85538881
8.977,-0.008757705,81.85538881
8.978,-0.00301258,81.85538881
8.979,-0.000459192,81.85538881
8.98,-0.001416712,81.85538881
8.981,-0.006204316,81.85538881
8.982,-0.01450283,81.85538881
8.983,-0.025354733,81.85538881
8.984,-0.038121677,81.85538881
8.985,-0.051526968,81.85538881
8.986,-0.06493226,81.85538881
8.987,-0.077060857,81.85538881
8.988,-0.086955238,81.85538881
8.989,-0.093977058,81.85538881
8.99,-0.097487967,81.85538881
8.991,-0.097487967,81.85538881
8.992,-0.093657884,81.85538881
8.993,-0.087274412,81.85538881
8.994,-0.078975898,81.85538881
8.995,-0.069719864,81.85538881
8.996,-0.060463829,81.85538881
8.997,-0.052803663,81.85538881
8.998,-0.047377711,81.85538881
8.999,-0.044824323,81.85538881
9,-0.046101017,81.85538881
9.001,-0.050569447,81.85538881
9.002,-0.05791044,81.85538881
9.003,-0.067804822,81.85538881
9.004,-0.079295072,81.85538881
9.005,-0.090785322,81.85538881
9.006,-0.101637224,81.85538881
9.007,-0.110893259,81.85538881
9.008,-0.117915078,81.85538881
9.009,-0.121425988,81.85538881
9.01,-0.121425988,81.85538881
9.011,-0.118234252,81.85538881
9.012,-0.111531606,81.85538881
9.013,-0.102275571,81.85538881
9.014,-0.091423669,81.85538881
9.015,-0.080571766,81.85538881
9.016,-0.070358211,81.85538881
9.017,-0.061740524,81.85538881
9.018,-0.055995399,81.85538881
9.019,-0.05344201,81.85538881
9.02,-0.054399531,81.85538881
9.021,-0.058867961,81.85538881
9.022,-0.066208954,81.85538881
9.023,-0.076103336,81.85538881
9.024,-0.087274412,81.85538881
9.025,-0.098764662,81.85538881
9.026,-0.109616564,81.85538881
9.027,-0.118234252,81.85538881
9.028,-0.12429855,81.85538881
9.029,-0.126851939,81.85538881
9.03,-0.125894418,81.85538881
9.031,-0.120787641,81.85538881
9.032,-0.1128083,81.85538881
9.033,-0.102275571,81.85538881
9.034,-0.090146974,81.85538881
9.035,-0.078018377,81.85538881
9.036,-0.066847301,81.85538881
9.037,-0.057591267,81.85538881
9.038,-0.051207795,81.85538881
9.039,-0.048654406,81.85538881
9.04,-0.049611927,81.85538881
9.041,-0.054399531,81.85538881
9.042,-0.062378871,81.85538881
9.043,-0.072592426,81.85538881
9.044,-0.08440185,81.85538881
9.045,-0.096211273,81.85538881
9.046,-0.107063176,81.85538881
9.047,-0.116000036,81.85538881
9.048,-0.122064335,81.85538881
9.049,-0.124617724,81.85538881
9.05,-0.123341029,81.85538881
9.051,-0.118553425,81.85538881
9.052,-0.110574085,81.85538881
9.053,-0.10036053,81.85538881
9.054,-0.089189454,81.85538881
9.055,-0.077699204,81.85538881
9.056,-0.067166475,81.85538881
9.057,-0.058229614,81.85538881
9.058,-0.052165315,81.85538881
9.059,-0.048973579,81.85538881
9.06,-0.049292753,81.85538881
9.061,-0.052165315,81.85538881
9.062,-0.057272093,81.85538881
9.063,-0.063336392,81.85538881
9.064,-0.069719864,81.85538881
9.065,-0.075145815,81.85538881
9.066,-0.078337551,81.85538881
9.067,-0.078975898,81.85538881
9.068,-0.075464989,81.85538881
9.069,-0.067804822,81.85538881
9.07,-0.055676225,81.85538881
9.071,-0.039398371,81.85538881
9.072,-0.018971261,81.85538881
9.073,0.004328413,81.85538881
9.074,0.029862301,81.85538881
9.075,0.05635371,81.85538881
9.076,0.083164293,81.85538881
9.077,0.108698181,81.85538881
9.078,0.132317028,81.85538881
9.079,0.15370166,81.85538881
9.08,0.171575381,81.85538881
9.081,0.186576541,81.85538881
9.082,0.198705138,81.85538881
9.083,0.207961172,81.85538881
9.084,0.215302165,81.85538881
9.085,0.220728117,81.85538881
9.086,0.225196547,81.85538881
9.087,0.229345804,81.85538881
9.088,0.23253754,81.85538881
9.089,0.235729276,81.85538881
9.09,0.238282665,81.85538881
9.091,0.239559359,81.85538881
9.092,0.238921012,81.85538881
9.093,0.235410102,81.85538881
9.094,0.228388283,81.85538881
9.095,0.21657886,81.85538881
9.096,0.199981832,81.85538881
9.097,0.17763968,81.85538881
9.098,0.15019075,81.85538881
9.099,0.116996695,81.85538881
9.1,0.079653383,81.85538881
9.101,0.039118335,81.85538881
9.102,-0.00301258,81.85538881
9.103,-0.04546267,81.85538881
9.104,-0.086316891,81.85538881
9.105,-0.123979377,81.85538881
9.106,-0.156854258,81.85538881
9.107,-0.184622361,81.85538881
9.108,-0.205687819,81.85538881
9.109,-0.220369805,81.85538881
9.11,-0.228029972,81.85538881
9.111,-0.230264187,81.85538881
9.112,-0.227391625,81.85538881
9.113,-0.220688979,81.85538881
9.114,-0.211752118,81.85538881
9.115,-0.201857736,81.85538881
9.116,-0.192601702,81.85538881
9.117,-0.184941535,81.85538881
9.118,-0.179515584,81.85538881
9.119,-0.177600542,81.85538881
9.12,-0.178558063,81.85538881
9.121,-0.182068973,81.85538881
9.122,-0.188133271,81.85538881
9.123,-0.19515509,81.85538881
9.124,-0.201857736,81.85538881
9.125,-0.207602861,81.85538881
9.126,-0.211113771,81.85538881
9.127,-0.211432944,81.85538881
9.128,-0.208241208,81.85538881
9.129,-0.201219389,81.85538881
9.13,-0.190048313,81.85538881
9.131,-0.175366327,81.85538881
9.132,-0.158130952,81.85538881
9.133,-0.13929971,81.85538881
9.134,-0.120149293,81.85538881
9.135,-0.101956398,81.85538881
9.136,-0.085678544,81.85538881
9.137,-0.072273253,81.85538881
9.138,-0.062698044,81.85538881
9.139,-0.057272093,81.85538881
9.14,-0.055676225,81.85538881
9.141,-0.057591267,81.85538881
9.142,-0.062698044,81.85538881
9.143,-0.06940069,81.85538881
9.144,-0.077060857,81.85538881
9.145,-0.084082676,81.85538881
9.146,-0.090146974,81.85538881
9.147,-0.093977058,81.85538881
9.148,-0.094934579,81.85538881
9.149,-0.09238119,81.85538881
9.15,-0.086955238,81.85538881
9.151,-0.078337551,81.85538881
9.152,-0.067804822,81.85538881
9.153,-0.055995399,81.85538881
9.154,-0.044185975,81.85538881
9.155,-0.033653246,81.85538881
9.156,-0.025354733,81.85538881
9.157,-0.019609608,81.85538881
9.158,-0.017694566,81.85538881
9.159,-0.019290434,81.85538881
9.16,-0.024397212,81.85538881
9.161,-0.032376552,81.85538881
9.162,-0.042590107,81.85538881
9.163,-0.053761184,81.85538881
9.164,-0.06493226,81.85538881
9.165,-0.074826641,81.85538881
9.166,-0.082805982,81.85538881
9.167,-0.087912759,81.85538881
9.168,-0.089508627,81.85538881
9.169,-0.087274412,81.85538881
9.17,-0.081529287,81.85538881
9.171,-0.072592426,81.85538881
9.172,-0.061740524,81.85538881
9.173,-0.049611927,81.85538881
9.174,-0.037802503,81.85538881
9.175,-0.027269774,81.85538881
9.176,-0.018971261,81.85538881
9.177,-0.013864483,81.85538881
9.178,-0.011949441,81.85538881
9.179,-0.013864483,81.85538881
9.18,-0.019290434,81.85538881
9.181,-0.027269774,81.85538881
9.182,-0.03748333,81.85538881
9.183,-0.048654406,81.85538881
9.184,-0.059506308,81.85538881
9.185,-0.069081517,81.85538881
9.186,-0.076422509,81.85538881
9.187,-0.08089094,81.85538881
9.188,-0.081529287,81.85538881
9.189,-0.078975898,81.85538881
9.19,-0.072592426,81.85538881
9.191,-0.063336392,81.85538881
9.192,-0.052165315,81.85538881
9.193,-0.040355892,81.85538881
9.194,-0.028227295,81.85538881
9.195,-0.01801374,81.85538881
9.196,-0.0100344,81.85538881
9.197,-0.005246796,81.85538881
9.198,-0.003970101,81.85538881
9.199,-0.00652349,81.85538881
9.2,-0.012587789,81.85538881
9.201,-0.021205476,81.85538881
9.202,-0.031738205,81.85538881
9.203,-0.042909281,81.85538881
9.204,-0.053761184,81.85538881
9.205,-0.063017218,81.85538881
9.206,-0.070039037,81.85538881
9.207,-0.073549947,81.85538881
9.208,-0.073549947,81.85538881
9.209,-0.070039037,81.85538881
9.21,-0.063017218,81.85538881
9.211,-0.053122836,81.85538881
9.212,-0.041313413,81.85538881
9.213,-0.029184816,81.85538881
9.214,-0.017375393,81.85538881
9.215,-0.007161837,81.85538881
9.216,0.000498329,81.85538881
9.217,0.004647586,81.85538881
9.218,0.005605107,81.85538881
9.219,0.002413371,81.85538881
9.22,-0.003650928,81.85538881
9.221,-0.012587789,81.85538881
9.222,-0.022801344,81.85538881
9.223,-0.033653246,81.85538881
9.224,-0.043866802,81.85538881
9.225,-0.052484489,81.85538881
9.226,-0.058548788,81.85538881
9.227,-0.06142135,81.85538881
9.228,-0.060463829,81.85538881
9.229,-0.055995399,81.85538881
9.23,-0.048335232,81.85538881
9.231,-0.038121677,81.85538881
9.232,-0.026312254,81.85538881
9.233,-0.014183657,81.85538881
9.234,-0.003331754,81.85538881
9.235,0.005924281,81.85538881
9.236,0.011988579,81.85538881
9.237,0.014861142,81.85538881
9.238,0.013903621,81.85538881
9.239,0.009754364,81.85538881
9.24,0.002732545,81.85538881
9.241,-0.006842664,81.85538881
9.242,-0.01801374,81.85538881
9.243,-0.029184816,81.85538881
9.244,-0.039717545,81.85538881
9.245,-0.048335232,81.85538881
9.246,-0.054080357,81.85538881
9.247,-0.056633746,81.85538881
9.248,-0.055357052,81.85538881
9.249,-0.0499311,81.85538881
9.25,-0.041632587,81.85538881
9.251,-0.03046151,81.85538881
9.252,-0.01801374,81.85538881
9.253,-0.005246796,81.85538881
9.254,0.006562628,81.85538881
9.255,0.016137836,81.85538881
9.256,0.023159655,81.85538881
9.257,0.026351391,81.85538881
9.258,0.026032218,81.85538881
9.259,0.021882961,81.85538881
9.26,0.014861142,81.85538881
9.261,0.005924281,81.85538881
9.262,-0.004289275,81.85538881
9.263,-0.014822004,81.85538881
9.264,-0.024078038,81.85538881
9.265,-0.031419031,81.85538881
9.266,-0.035887462,81.85538881
9.267,-0.037164156,81.85538881
9.268,-0.034929941,81.85538881
9.269,-0.028865642,81.85538881
9.27,-0.020247955,81.85538881
9.271,-0.009396052,81.85538881
9.272,0.002732545,81.85538881
9.273,0.014541968,81.85538881
9.274,0.025713044,81.85538881
9.275,0.034649905,81.85538881
9.276,0.041033377,81.85538881
9.277,0.043586766,81.85538881
9.278,0.042629245,81.85538881
9.279,0.038160815,81.85538881
9.28,0.030819822,81.85538881
9.281,0.021882961,81.85538881
9.282,0.011669405,81.85538881
9.283,0.002413371,81.85538881
9.284,-0.005885143,81.85538881
9.285,-0.011949441,81.85538881
9.286,-0.014822004,81.85538881
9.287,-0.014183657,81.85538881
9.288,-0.009396052,81.85538881
9.289,-0.001416712,81.85538881
9.29,0.009116017,81.85538881
9.291,0.022202134,81.85538881
9.292,0.035926599,81.85538881
9.293,0.049012717,81.85538881
9.294,0.061141314,81.85538881
9.295,0.070397349,81.85538881
9.296,0.076780821,81.85538881
9.297,0.07933421,81.85538881
9.298,0.078057515,81.85538881
9.299,0.073269911,81.85538881
9.3,0.065609745,81.85538881
9.301,0.05635371,81.85538881
9.302,0.046140155,81.85538881
9.303,0.036245773,81.85538881
9.304,0.027947259,81.85538881
9.305,0.022202134,81.85538881
9.306,0.019329572,81.85538881
9.307,0.019967919,81.85538881
9.308,0.02443635,81.85538881
9.309,0.032096516,81.85538881
9.31,0.042629245,81.85538881
9.311,0.055077016,81.85538881
9.312,0.068482307,81.85538881
9.313,0.081568425,81.85538881
9.314,0.093377848,81.85538881
9.315,0.102633883,81.85538881
9.316,0.109017355,81.85538881
9.317,0.111570744,81.85538881
9.318,0.110613223,81.85538881
9.319,0.106144792,81.85538881
9.32,0.099442147,81.85538881
9.321,0.091143633,81.85538881
9.322,0.082206772,81.85538881
9.323,0.074227432,81.85538881
9.324,0.06784396,81.85538881
9.325,0.063694703,81.85538881
9.326,0.062737182,81.85538881
9.327,0.065609745,81.85538881
9.328,0.071674043,81.85538881
9.329,0.081249251,81.85538881
9.33,0.093058675,81.85538881
9.331,0.106144792,81.85538881
9.332,0.119550084,81.85538881
9.333,0.131997854,81.85538881
9.334,0.142530583,81.85538881
9.335,0.149871576,81.85538881
9.336,0.154020833,81.85538881
9.337,0.154020833,81.85538881
9.338,0.150509924,81.85538881
9.339,0.143488104,81.85538881
9.34,0.133912896,81.85538881
9.341,0.12274182,81.85538881
9.342,0.11125157,81.85538881
9.343,0.100718841,81.85538881
9.344,0.091462807,81.85538881
9.345,0.085079335,81.85538881
9.346,0.082206772,81.85538881
9.347,0.082845119,81.85538881
9.348,0.086994376,81.85538881
9.349,0.094335369,81.85538881
9.35,0.104548924,81.85538881
9.351,0.115720001,81.85538881
9.352,0.127529424,81.85538881
9.353,0.138062153,81.85538881
9.354,0.14667984,81.85538881
9.355,0.152744139,81.85538881
9.356,0.154978354,81.85538881
9.357,0.153063312,81.85538881
9.358,0.147956535,81.85538881
9.359,0.139019674,81.85538881
9.36,0.128167771,81.85538881
9.361,0.115720001,81.85538881
9.362,0.102633883,81.85538881
9.363,0.090824459,151.5151515
9.364,0.080610904,151.5151515
9.365,0.072950738,151.5151515
9.366,0.068482307,151.5151515
9.367,0.067524786,151.5151515
9.368,0.070078175,151.5151515
9.369,0.075184953,151.5151515
9.37,0.082845119,151.5151515
9.371,0.091143633,151.5151515
9.372,0.09976132,151.5151515
9.373,0.10678314,151.5151515
9.374,0.111889917,151.5151515
9.375,0.113804959,151.5151515
9.376,0.112209091,151.5151515
9.377,0.10678314,151.5151515
9.378,0.098165452,151.5151515
9.379,0.086356029,151.5151515
9.38,0.07231239,151.5151515
9.381,0.057311231,151.5151515
9.382,0.042310072,151.5151515
9.383,0.02890478,151.5151515
9.384,0.01741453,151.5151515
9.385,0.009116017,151.5151515
9.386,0.004647586,151.5151515
9.387,0.003690065,151.5151515
9.388,0.006243454,151.5151515
9.389,0.011350232,151.5151515
9.39,0.019010398,151.5151515
9.391,0.027308912,151.5151515
9.392,0.035607426,151.5151515
9.393,0.042310072,151.5151515
9.394,0.046778502,151.5151515
9.395,0.048055196,151.5151515
9.396,0.045820981,151.5151515
9.397,0.039437509,151.5151515
9.398,0.029862301,151.5151515
9.399,0.01741453,151.5151515
9.4,0.003370892,151.5151515
9.401,-0.011949441,151.5151515
9.402,-0.026950601,151.5151515
9.403,-0.040355892,151.5151515
9.404,-0.051846142,151.5151515
9.405,-0.059825482,151.5151515
9.406,-0.064293912,151.5151515
9.407,-0.064613086,151.5151515
9.408,-0.06142135,151.5151515
9.409,-0.055357052,151.5151515
9.41,-0.047058538,151.5151515
9.411,-0.037802503,151.5151515
9.412,-0.02950399,151.5151515
9.413,-0.022162997,151.5151515
9.414,-0.017375393,151.5151515
9.415,-0.015460351,151.5151515
9.416,-0.017056219,151.5151515
9.417,-0.022162997,151.5151515
9.418,-0.03046151,151.5151515
9.419,-0.041313413,151.5151515
9.42,-0.054080357,151.5151515
9.421,-0.067485649,151.5151515
9.422,-0.080252593,151.5151515
9.423,-0.091742842,151.5151515
9.424,-0.100998877,151.5151515
9.425,-0.106744002,151.5151515
9.426,-0.108659044,151.5151515
9.427,-0.107063176,151.5151515
9.428,-0.101956398,151.5151515
9.429,-0.093657884,151.5151515
9.43,-0.083763502,151.5151515
9.431,-0.073230773,151.5151515
9.432,-0.063336392,151.5151515
9.433,-0.055037878,151.5151515
9.434,-0.049292753,151.5151515
9.435,-0.046739364,151.5151515
9.436,-0.047377711,151.5151515
9.437,-0.051846142,151.5151515
9.438,-0.059187135,151.5151515
9.439,-0.069081517,151.5151515
9.44,-0.080252593,151.5151515
9.441,-0.091742842,151.5151515
9.442,-0.102275571,151.5151515
9.443,-0.111212432,151.5151515
9.444,-0.117276731,151.5151515
9.445,-0.120149293,151.5151515
9.446,-0.119510946,151.5151515
9.447,-0.115042516,151.5151515
9.448,-0.107382349,151.5151515
9.449,-0.097487967,151.5151515
9.45,-0.086316891,151.5151515
9.451,-0.074826641,151.5151515
9.452,-0.064293912,151.5151515
9.453,-0.055676225,151.5151515
9.454,-0.050250274,151.5151515
9.455,-0.048335232,151.5151515
9.456,-0.0499311,151.5151515
9.457,-0.055357052,151.5151515
9.458,-0.063655565,151.5151515
9.459,-0.074188294,151.5151515
