sec,mV,BPM
2.365,-0.049280397,74.90636704
2.366,-0.055345243,74.90636704
2.367,-0.061410089,74.90636704
2.368,-0.067155732,74.90636704
2.369,-0.072262971,74.90636704
2.37,-0.075774197,74.90636704
2.371,-0.078008614,74.90636704
2.372,-0.078647019,74.90636704
2.373,-0.077370209,74.90636704
2.374,-0.074178185,74.90636704
2.375,-0.069709351,74.90636704
2.376,-0.063963708,74.90636704
2.377,-0.057898862,74.90636704
2.378,-0.052153219,74.90636704
2.379,-0.047045981,74.90636704
2.38,-0.043215552,74.90636704
2.381,-0.040981135,74.90636704
2.382,-0.040661932,74.90636704
2.383,-0.042257944,74.90636704
2.384,-0.045769171,74.90636704
2.385,-0.050876409,74.90636704
2.386,-0.056941255,74.90636704
2.387,-0.063644506,74.90636704
2.388,-0.069709351,74.90636704
2.389,-0.075135792,74.90636704
2.39,-0.079285424,74.90636704
2.391,-0.081839043,74.90636704
2.392,-0.082158245,74.90636704
2.393,-0.080562233,74.90636704
2.394,-0.076731804,74.90636704
2.395,-0.071305363,74.90636704
2.396,-0.064921315,74.90636704
2.397,-0.057898862,74.90636704
2.398,-0.051195612,74.90636704
2.399,-0.045130766,74.90636704
2.4,-0.04034273,74.90636704
2.401,-0.037469908,74.90636704
2.402,-0.036193099,74.90636704
2.403,-0.036831504,74.90636704
2.404,-0.039704325,74.90636704
2.405,-0.043853956,74.90636704
2.406,-0.048961195,74.90636704
2.407,-0.054706838,74.90636704
2.408,-0.060133279,74.90636704
2.409,-0.064602113,74.90636704
2.41,-0.067794137,74.90636704
2.411,-0.069709351,74.90636704
2.412,-0.069709351,74.90636704
2.413,-0.068113339,74.90636704
2.414,-0.064602113,74.90636704
2.415,-0.059814077,74.90636704
2.416,-0.054068433,74.90636704
2.417,-0.047684385,74.90636704
2.418,-0.04161954,74.90636704
2.419,-0.036193099,74.90636704
2.42,-0.032043467,74.90636704
2.421,-0.029809051,74.90636704
2.422,-0.029809051,74.90636704
2.423,-0.031724265,74.90636704
2.424,-0.035235492,74.90636704
2.425,-0.04034273,74.90636704
2.426,-0.046088373,74.90636704
2.427,-0.052472421,74.90636704
2.428,-0.05885647,74.90636704
2.429,-0.064602113,74.90636704
2.43,-0.069070947,74.90636704
2.431,-0.071943768,74.90636704
2.432,-0.072901375,74.90636704
2.433,-0.071943768,74.90636704
2.434,-0.069390149,74.90636704
2.435,-0.065240518,74.90636704
2.436,-0.060133279,74.90636704
2.437,-0.054706838,74.90636704
2.438,-0.0495996,74.90636704
2.439,-0.044811564,74.90636704
2.44,-0.041300337,74.90636704
2.441,-0.03906592,74.90636704
2.442,-0.038746718,74.90636704
2.443,-0.040023528,74.90636704
2.444,-0.042577147,74.90636704
2.445,-0.046726778,74.90636704
2.446,-0.051514814,74.90636704
2.447,-0.056622053,74.90636704
2.448,-0.061729291,74.90636704
2.449,-0.065878922,74.90636704
2.45,-0.069070947,74.90636704
2.451,-0.070666959,74.90636704
2.452,-0.070347756,74.90636704
2.453,-0.068113339,74.90636704
2.454,-0.064602113,74.90636704
2.455,-0.059494874,74.90636704
2.456,-0.053749231,74.90636704
2.457,-0.047684385,74.90636704
2.458,-0.041938742,74.90636704
2.459,-0.037150706,74.90636704
2.46,-0.033320277,74.90636704
2.461,-0.031405063,74.90636704
2.462,-0.031405063,74.90636704
2.463,-0.033001075,74.90636704
2.464,-0.036512301,74.90636704
2.465,-0.041300337,74.90636704
2.466,-0.047045981,74.90636704
2.467,-0.053430029,74.90636704
2.468,-0.059175672,74.90636704
2.469,-0.063963708,74.90636704
2.47,-0.067794137,74.90636704
2.471,-0.069709351,74.90636704
2.472,-0.070028554,74.90636704
2.473,-0.068432542,74.90636704
2.474,-0.06555972,74.90636704
2.475,-0.061410089,74.90636704
2.476,-0.05630285,74.90636704
2.477,-0.051195612,74.90636704
2.478,-0.046407576,74.90636704
2.479,-0.042577147,74.90636704
2.48,-0.039704325,74.90636704
2.481,-0.038108313,74.90636704
2.482,-0.038108313,74.90636704
2.483,-0.039385123,74.90636704
2.484,-0.042257944,74.90636704
2.485,-0.045769171,74.90636704
2.486,-0.0495996,74.90636704
2.487,-0.053749231,74.90636704
2.488,-0.05757966,74.90636704
2.489,-0.060452482,74.90636704
2.49,-0.062048494,74.90636704
2.491,-0.062048494,74.90636704
2.492,-0.060452482,74.90636704
2.493,-0.056941255,74.90636704
2.494,-0.051834017,74.90636704
2.495,-0.045449969,74.90636704
2.496,-0.038427516,74.90636704
2.497,-0.03108586,74.90636704
2.498,-0.02438261,74.90636704
2.499,-0.018956169,74.90636704
2.5,-0.014806538,74.90636704
2.501,-0.012891323,74.90636704
2.502,-0.013210526,74.90636704
2.503,-0.01512574,74.90636704
2.504,-0.018956169,74.90636704
2.505,-0.024063407,74.90636704
2.506,-0.030128253,74.90636704
2.507,-0.036193099,74.90636704
2.508,-0.041938742,74.90636704
2.509,-0.047045981,74.90636704
2.51,-0.051195612,74.90636704
2.511,-0.053749231,74.90636704
2.512,-0.054387636,74.90636704
2.513,-0.053430029,74.90636704
2.514,-0.050876409,74.90636704
2.515,-0.047045981,74.90636704
2.516,-0.042257944,74.90636704
2.517,-0.037469908,74.90636704
2.518,-0.032681872,74.90636704
2.519,-0.028532241,74.90636704
2.52,-0.025659419,74.90636704
2.521,-0.023744205,74.90636704
2.522,-0.023425003,74.90636704
2.523,-0.024701812,74.90636704
2.524,-0.026936229,74.90636704
2.525,-0.030128253,74.90636704
2.526,-0.03363948,74.90636704
2.527,-0.037150706,74.90636704
2.528,-0.040023528,74.90636704
2.529,-0.041938742,74.90636704
2.53,-0.042577147,74.90636704
2.531,-0.041938742,74.90636704
2.532,-0.039704325,74.90636704
2.533,-0.035873896,74.90636704
2.534,-0.030447455,74.90636704
2.535,-0.02438261,74.90636704
2.536,-0.017998562,74.90636704
2.537,-0.011933716,74.90636704
2.538,-0.006826477,74.90636704
2.539,-0.003315251,74.90636704
2.54,-0.002038441,74.90636704
2.541,-0.002996049,74.90636704
2.542,-0.006188073,74.90636704
2.543,-0.011295311,74.90636704
2.544,-0.018636966,74.90636704
2.545,-0.026936229,74.90636704
2.546,-0.035873896,74.90636704
2.547,-0.044811564,74.90636704
2.548,-0.053430029,74.90636704
2.549,-0.061090886,74.90636704
2.55,-0.06683653,74.90636704
2.551,-0.070986161,74.90636704
2.552,-0.072901375,74.90636704
2.553,-0.072901375,74.90636704
2.554,-0.070986161,74.90636704
2.555,-0.067474935,74.90636704
2.556,-0.063006101,74.90636704
2.557,-0.058218065,74.90636704
2.558,-0.053430029,74.90636704
2.559,-0.049280397,74.90636704
2.56,-0.046088373,74.90636704
2.561,-0.044811564,74.90636704
2.562,-0.044811564,74.90636704
2.563,-0.046726778,74.90636704
2.564,-0.050238005,74.90636704
2.565,-0.055026041,74.90636704
2.566,-0.060133279,74.90636704
2.567,-0.06555972,74.90636704
2.568,-0.070347756,74.90636704
2.569,-0.074178185,74.90636704
2.57,-0.076412602,74.90636704
2.571,-0.076731804,74.90636704
2.572,-0.075454995,74.90636704
2.573,-0.072262971,74.90636704
2.574,-0.067474935,74.90636704
2.575,-0.061410089,74.90636704
2.576,-0.054706838,74.90636704
2.577,-0.04832279,74.90636704
2.578,-0.042257944,74.90636704
2.579,-0.037150706,74.90636704
2.58,-0.03363948,74.90636704
2.581,-0.031724265,74.90636704
2.582,-0.031724265,74.90636704
2.583,-0.033958682,74.90636704
2.584,-0.038427516,74.90636704
2.585,-0.044492361,74.90636704
2.586,-0.051834017,74.90636704
2.587,-0.059814077,74.90636704
2.588,-0.068113339,74.90636704
2.589,-0.076093399,74.90636704
2.59,-0.083115852,74.90636704
2.591,-0.088861496,74.90636704
2.592,-0.093330329,74.90636704
2.593,-0.095564746,74.90636704
2.594,-0.096203151,74.90636704
2.595,-0.094926341,74.90636704
2.596,-0.092372722,74.90636704
2.597,-0.088861496,74.90636704
2.598,-0.084711864,74.90636704
2.599,-0.080243031,74.90636704
2.6,-0.075454995,74.90636704
2.601,-0.070347756,74.90636704
2.602,-0.064602113,74.90636704
2.603,-0.057898862,74.90636704
2.604,-0.050238005,74.90636704
2.605,-0.040661932,74.90636704
2.606,-0.028532241,74.90636704
2.607,-0.013529728,74.90636704
2.608,0.005303214,74.90636704
2.609,0.027966585,74.90636704
2.61,0.055737194,74.90636704
2.611,0.088615042,74.90636704
2.612,0.126919331,74.90636704
2.613,0.170330858,74.90636704
2.614,0.219168826,74.90636704
2.615,0.272156425,74.90636704
2.616,0.329293656,74.90636704
2.617,0.389622911,74.90636704
2.618,0.45186738,74.90636704
2.619,0.515069456,74.90636704
2.62,0.57795233,74.90636704
2.621,0.638281585,74.90636704
2.622,0.694461208,74.90636704
2.623,0.745533593,74.90636704
2.624,0.79022193,74.90636704
2.625,0.828526219,74.90636704
2.626,0.859808054,74.90636704
2.627,0.883429033,74.90636704
2.628,0.899708355,74.90636704
2.629,0.90832682,74.90636704
2.63,0.908646023,74.90636704
2.631,0.900985165,74.90636704
2.632,0.884705842,74.90636704
2.633,0.859808054,74.90636704
2.634,0.826611004,74.90636704
2.635,0.785114692,74.90636704
2.636,0.736276723,74.90636704
2.637,0.680416302,74.90636704
2.638,0.618491036,74.90636704
2.639,0.55145853,74.90636704
2.64,0.480914799,72.90400972
2.641,0.407817448,72.90400972
2.642,0.333124085,72.90400972
2.643,0.258111519,72.90400972
2.644,0.183737359,72.90400972
2.645,0.11095921,72.90400972
2.646,0.040734681,72.90400972
2.647,-0.025659419,72.90400972
2.648,-0.087903888,72.90400972
2.649,-0.144402714,72.90400972
2.65,-0.195155897,72.90400972
2.651,-0.238567424,72.90400972
2.652,-0.274318094,72.90400972
2.653,-0.30304631,72.90400972
2.654,-0.324113669,72.90400972
2.655,-0.339116182,72.90400972
2.656,-0.347734647,72.90400972
2.657,-0.351565076,72.90400972
2.658,-0.350607469,72.90400972
2.659,-0.345819432,72.90400972
2.66,-0.337839372,72.90400972
2.661,-0.327305693,72.90400972
2.662,-0.315176001,72.90400972
2.663,-0.301131096,72.90400972
2.664,-0.28580938,72.90400972
2.665,-0.269530057,72.90400972
2.666,-0.251973925,72.90400972
2.667,-0.233779388,72.90400972
2.668,-0.214308041,72.90400972
2.669,-0.194517492,72.90400972
2.67,-0.174088538,72.90400972
2.671,-0.153659584,72.90400972
2.672,-0.13323063,72.90400972
2.673,-0.114078486,72.90400972
2.674,-0.096203151,72.90400972
2.675,-0.079923828,72.90400972
2.676,-0.066517327,72.90400972
2.677,-0.055983648,72.90400972
2.678,-0.04832279,72.90400972
2.679,-0.043853956,72.90400972
2.68,-0.042896349,72.90400972
2.681,-0.044811564,72.90400972
2.682,-0.049918802,72.90400972
2.683,-0.057260458,72.90400972
2.684,-0.066517327,72.90400972
2.685,-0.076412602,72.90400972
2.686,-0.086307876,72.90400972
2.687,-0.095883949,72.90400972
2.688,-0.104183211,72.90400972
2.689,-0.110567259,72.90400972
2.69,-0.114716891,72.90400972
2.691,-0.116312903,72.90400972
2.692,-0.115036093,72.90400972
2.693,-0.111524867,72.90400972
2.694,-0.105779223,72.90400972
2.695,-0.09875677,72.90400972
2.696,-0.09077671,72.90400972
2.697,-0.08279665,72.90400972
2.698,-0.075135792,72.90400972
2.699,-0.068432542,72.90400972
2.7,-0.063644506,72.90400972
2.701,-0.060771684,72.90400972
2.702,-0.059494874,72.90400972
2.703,-0.060452482,72.90400972
2.704,-0.063006101,72.90400972
2.705,-0.066517327,72.90400972
2.706,-0.070666959,72.90400972
2.707,-0.07481659,72.90400972
2.708,-0.078008614,72.90400972
2.709,-0.080562233,72.90400972
2.71,-0.08151984,72.90400972
2.711,-0.080562233,72.90400972
2.712,-0.077689412,72.90400972
2.713,-0.07353978,72.90400972
2.714,-0.067794137,72.90400972
2.715,-0.061090886,72.90400972
2.716,-0.054387636,72.90400972
2.717,-0.047684385,72.90400972
2.718,-0.04161954,72.90400972
2.719,-0.036831504,72.90400972
2.72,-0.033958682,72.90400972
2.721,-0.032681872,72.90400972
2.722,-0.033320277,72.90400972
2.723,-0.035873896,72.90400972
2.724,-0.040023528,72.90400972
2.725,-0.045130766,72.90400972
2.726,-0.050557207,72.90400972
2.727,-0.055664446,72.90400972
2.728,-0.060133279,72.90400972
2.729,-0.063325303,72.90400972
2.73,-0.064602113,72.90400972
2.731,-0.06428291,72.90400972
2.732,-0.061729291,72.90400972
2.733,-0.057260458,72.90400972
2.734,-0.051514814,72.90400972
2.735,-0.044811564,72.90400972
2.736,-0.038108313,72.90400972
2.737,-0.031724265,72.90400972
2.738,-0.026297824,72.90400972
2.739,-0.022148193,72.90400972
2.74,-0.019594574,72.90400972
2.741,-0.018956169,72.90400972
2.742,-0.020552181,72.90400972
2.743,-0.024063407,72.90400972
2.744,-0.029170646,72.90400972
2.745,-0.035235492,72.90400972
2.746,-0.041938742,72.90400972
2.747,-0.04832279,72.90400972
2.748,-0.054387636,72.90400972
2.749,-0.059175672,72.90400972
2.75,-0.062048494,72.90400972
2.751,-0.063006101,72.90400972
2.752,-0.062048494,72.90400972
2.753,-0.05885647,72.90400972
2.754,-0.054068433,72.90400972
2.755,-0.04832279,72.90400972
2.756,-0.041938742,72.90400972
2.757,-0.035873896,72.90400972
2.758,-0.030128253,72.90400972
2.759,-0.025659419,72.90400972
2.76,-0.022786598,72.90400972
2.761,-0.021190586,72.90400972
2.762,-0.02182899,72.90400972
2.763,-0.023744205,72.90400972
2.764,-0.027255431,72.90400972
2.765,-0.031724265,72.90400972
2.766,-0.036831504,72.90400972
2.767,-0.041300337,72.90400972
2.768,-0.045130766,72.90400972
2.769,-0.047684385,72.90400972
2.77,-0.048641993,72.90400972
2.771,-0.048003588,72.90400972
2.772,-0.045769171,72.90400972
2.773,-0.041938742,72.90400972
2.774,-0.036831504,72.90400972
2.775,-0.03108586,72.90400972
2.776,-0.025340217,72.90400972
2.777,-0.020232978,72.90400972
2.778,-0.016083347,72.90400972
2.779,-0.013210526,72.90400972
2.78,-0.012572121,72.90400972
2.781,-0.013529728,72.90400972
2.782,-0.016083347,72.90400972
2.783,-0.020232978,72.90400972
2.784,-0.025659419,72.90400972
2.785,-0.031405063,72.90400972
2.786,-0.037469908,72.90400972
2.787,-0.042896349,72.90400972
2.788,-0.047045981,72.90400972
2.789,-0.0495996,72.90400972
2.79,-0.050238005,72.90400972
2.791,-0.048641993,72.90400972
2.792,-0.044811564,72.90400972
2.793,-0.03906592,72.90400972
2.794,-0.032043467,72.90400972
2.795,-0.023744205,72.90400972
2.796,-0.015444942,72.90400972
2.797,-0.007784085,72.90400972
2.798,-0.001080834,72.90400972
2.799,0.004345607,72.90400972
2.8,0.007537631,72.90400972
2.801,0.00881444,72.90400972
2.802,0.008176036,72.90400972
2.803,0.005941619,72.90400972
2.804,0.001791988,72.90400972
2.805,-0.002996049,72.90400972
2.806,-0.008103287,72.90400972
2.807,-0.012891323,72.90400972
2.808,-0.017040954,72.90400972
2.809,-0.019594574,72.90400972
2.81,-0.020552181,72.90400972
2.811,-0.019913776,72.90400972
2.812,-0.017040954,72.90400972
2.813,-0.012252918,72.90400972
2.814,-0.006188073,72.90400972
2.815,0.001153583,72.90400972
2.816,0.008176036,72.90400972
2.817,0.015517691,72.90400972
2.818,0.021901739,72.90400972
2.819,0.026689775,72.90400972
2.82,0.029562597,72.90400972
2.821,0.030201002,72.90400972
2.822,0.029243394,72.90400972
2.823,0.026370573,72.90400972
2.824,0.022220942,72.90400972
2.825,0.017752108,72.90400972
2.826,0.012964072,72.90400972
2.827,0.008495238,72.90400972
2.828,0.005303214,72.90400972
2.829,0.003068797,72.90400972
2.83,0.002749595,72.90400972
2.831,0.004026404,72.90400972
2.832,0.007218428,72.90400972
2.833,0.011687262,72.90400972
2.834,0.017752108,72.90400972
2.835,0.024774561,72.90400972
2.836,0.031797014,72.90400972
2.837,0.038181062,72.90400972
2.838,0.043607503,72.90400972
2.839,0.047757134,72.90400972
2.84,0.049991551,72.90400972
2.841,0.049991551,72.90400972
2.842,0.048395539,72.90400972
2.843,0.04456511,72.90400972
2.844,0.039777074,72.90400972
2.845,0.034031431,72.90400972
2.846,0.027966585,72.90400972
2.847,0.022540144,72.90400972
2.848,0.01807131,72.90400972
2.849,0.014879286,72.90400972
2.85,0.013602477,72.90400972
2.851,0.013921679,72.90400972
2.852,0.016156096,72.90400972
2.853,0.019986525,72.90400972
2.854,0.025093763,72.90400972
2.855,0.030839406,72.90400972
2.856,0.03658505,72.90400972
2.857,0.042011491,72.90400972
2.858,0.046480324,72.90400972
2.859,0.049353146,72.90400972
2.86,0.050629956,72.90400972
2.861,0.049672348,72.90400972
2.862,0.046799527,72.90400972
2.863,0.042011491,72.90400972
2.864,0.035946645,72.90400972
2.865,0.028924192,72.90400972
2.866,0.022220942,72.90400972
2.867,0.015517691,72.90400972
2.868,0.009452845,72.90400972
2.869,0.005303214,72.90400972
2.87,0.002430392,72.90400972
2.871,0.001472785,72.90400972
2.872,0.00211119,72.90400972
2.873,0.004345607,72.90400972
2.874,0.007537631,72.90400972
2.875,0.01136806,72.90400972
2.876,0.015517691,72.90400972
2.877,0.019028917,72.90400972
2.878,0.021582537,72.90400972
2.879,0.022859346,72.90400972
2.88,0.022540144,72.90400972
2.881,0.019986525,72.90400972
2.882,0.015836893,72.90400972
2.883,0.01009125,72.90400972
2.884,0.003388,72.90400972
2.885,-0.004592061,72.90400972
2.886,-0.012572121,72.90400972
2.887,-0.020232978,72.90400972
2.888,-0.026617027,72.90400972
2.889,-0.032043467,72.90400972
2.89,-0.035873896,72.90400972
2.891,-0.037789111,72.90400972
2.892,-0.038108313,72.90400972
2.893,-0.036831504,72.90400972
2.894,-0.034277884,72.90400972
2.895,-0.031405063,72.90400972
2.896,-0.028532241,72.90400972
2.897,-0.026297824,72.90400972
2.898,-0.025021015,72.90400972
2.899,-0.025340217,72.90400972
2.9,-0.026617027,72.90400972
2.901,-0.029809051,72.90400972
2.902,-0.034597087,72.90400972
2.903,-0.04034273,72.90400972
2.904,-0.047365183,72.90400972
2.905,-0.054387636,72.90400972
2.906,-0.061729291,72.90400972
2.907,-0.068113339,72.90400972
2.908,-0.073220578,72.90400972
2.909,-0.076731804,72.90400972
2.91,-0.078327816,72.90400972
2.911,-0.078008614,72.90400972
2.912,-0.075774197,72.90400972
2.913,-0.072262971,72.90400972
2.914,-0.067794137,72.90400972
2.915,-0.063006101,72.90400972
2.916,-0.058537267,72.90400972
2.917,-0.055026041,72.90400972
2.918,-0.052791624,72.90400972
2.919,-0.052472421,72.90400972
2.92,-0.054068433,72.90400972
2.921,-0.057898862,72.90400972
2.922,-0.063644506,72.90400972
2.923,-0.070986161,72.90400972
2.924,-0.079604626,72.90400972
2.925,-0.088861496,72.90400972
2.926,-0.097799163,72.90400972
2.927,-0.105779223,72.90400972
2.928,-0.112482474,72.90400972
2.929,-0.11727051,72.90400972
2.93,-0.120462534,72.90400972
2.931,-0.121100939,72.90400972
2.932,-0.119824129,72.90400972
2.933,-0.116312903,72.90400972
2.934,-0.111205664,72.90400972
2.935,-0.105460021,72.90400972
2.936,-0.099395175,72.90400972
2.937,-0.093649532,72.90400972
2.938,-0.088861496,72.90400972
2.939,-0.085350269,72.90400972
2.94,-0.083435055,72.90400972
2.941,-0.083754257,72.90400972
2.942,-0.085988674,72.90400972
2.943,-0.090138305,72.90400972
2.944,-0.095245544,72.90400972
2.945,-0.101629592,72.90400972
2.946,-0.10801364,72.90400972
2.947,-0.114078486,72.90400972
2.948,-0.119185724,72.90400972
2.949,-0.123016153,72.90400972
2.95,-0.124931368,72.90400972
2.951,-0.12525057,72.90400972
2.952,-0.123654558,72.90400972
2.953,-0.120781736,72.90400972
2.954,-0.116951307,72.90400972
2.955,-0.112801676,72.90400972
2.956,-0.108652045,72.90400972
2.957,-0.105460021,72.90400972
2.958,-0.102906402,72.90400972
2.959,-0.101948794,72.90400972
2.96,-0.102267997,72.90400972
2.961,-0.104502414,72.90400972
2.962,-0.10801364,72.90400972
2.963,-0.112801676,72.90400972
2.964,-0.118547319,72.90400972
2.965,-0.124931368,72.90400972
2.966,-0.130996213,72.90400972
2.967,-0.136741857,72.90400972
2.968,-0.14121069,72.90400972
2.969,-0.14376431,72.90400972
2.97,-0.144721917,72.90400972
2.971,-0.14376431,72.90400972
2.972,-0.140891488,72.90400972
2.973,-0.136422654,72.90400972
2.974,-0.130677011,72.90400972
2.975,-0.124612165,72.90400972
2.976,-0.118547319,72.90400972
2.977,-0.113440081,72.90400972
2.978,-0.109609652,72.90400972
2.979,-0.107375235,72.90400972
2.98,-0.107056033,72.90400972
2.981,-0.108652045,72.90400972
2.982,-0.111844069,72.90400972
2.983,-0.116312903,72.90400972
2.984,-0.121739344,72.90400972
2.985,-0.127804189,72.90400972
2.986,-0.13323063,72.90400972
2.987,-0.138337869,72.90400972
2.988,-0.141849095,72.90400972
2.989,-0.144083512,72.90400972
2.99,-0.144402714,72.90400972
2.991,-0.1424875,72.90400972
2.992,-0.138657071,72.90400972
2.993,-0.133549833,72.90400972
2.994,-0.127484987,72.90400972
2.995,-0.120781736,72.90400972
2.996,-0.114397688,72.90400972
2.997,-0.108652045,72.90400972
2.998,-0.104502414,72.90400972
2.999,-0.101629592,72.90400972
3,-0.100991187,72.90400972
3.001,-0.102267997,72.90400972
3.002,-0.105460021,72.90400972
3.003,-0.110248057,72.90400972
3.004,-0.1159937,72.90400972
3.005,-0.122377748,72.90400972
3.006,-0.128761796,72.90400972
3.007,-0.134826642,72.90400972
3.008,-0.139614678,72.90400972
3.009,-0.142806702,72.90400972
3.01,-0.144402714,72.90400972
3.011,-0.144083512,72.90400972
3.012,-0.142168297,72.90400972
3.013,-0.138337869,72.90400972
3.014,-0.133549833,72.90400972
3.015,-0.128123392,72.90400972
3.016,-0.122696951,72.90400972
3.017,-0.117908915,72.90400972
3.018,-0.113759283,72.90400972
3.019,-0.111205664,72.90400972
3.02,-0.109928855,72.90400972
3.021,-0.110567259,72.90400972
3.022,-0.112482474,72.90400972
3.023,-0.115674498,72.90400972
3.024,-0.119185724,72.90400972
3.025,-0.123335356,72.90400972
3.026,-0.127165784,72.90400972
3.027,-0.130677011,72.90400972
3.028,-0.132592225,72.90400972
3.029,-0.13323063,72.90400972
3.03,-0.131953821,72.90400972
3.031,-0.129080999,72.90400972
3.032,-0.124612165,72.90400972
3.033,-0.118866522,72.90400972
3.034,-0.112482474,72.90400972
3.035,-0.106098426,72.90400972
3.036,-0.100352782,72.90400972
3.037,-0.095564746,72.90400972
3.038,-0.09205352,72.90400972
3.039,-0.09077671,72.90400972
3.04,-0.091415115,72.90400972
3.041,-0.094287937,72.90400972
3.042,-0.098437568,72.90400972
3.043,-0.104183211,72.90400972
3.044,-0.110886462,72.90400972
3.045,-0.117908915,72.90400972
3.046,-0.124612165,72.90400972
3.047,-0.130357808,72.90400972
3.048,-0.13450744,72.90400972
3.049,-0.137380261,72.90400972
3.05,-0.137699464,72.90400972
3.051,-0.136422654,72.90400972
3.052,-0.132911428,72.90400972
3.053,-0.128123392,72.90400972
3.054,-0.122058546,72.90400972
3.055,-0.1159937,72.90400972
3.056,-0.109609652,72.90400972
3.057,-0.104183211,72.90400972
3.058,-0.10003358,72.90400972
3.059,-0.097160758,72.90400972
3.06,-0.096203151,72.90400972
3.061,-0.096522353,72.90400972
3.062,-0.098437568,72.90400972
3.063,-0.101629592,72.90400972
3.064,-0.105460021,72.90400972
3.065,-0.109609652,72.90400972
3.066,-0.113440081,72.90400972
3.067,-0.116632105,72.90400972
3.068,-0.118866522,72.90400972
3.069,-0.119185724,72.90400972
3.07,-0.117589712,72.90400972
3.071,-0.114078486,72.90400972
3.072,-0.108971247,72.90400972
3.073,-0.102906402,72.90400972
3.074,-0.096203151,72.90400972
3.075,-0.089499901,72.90400972
3.076,-0.083115852,72.90400972
3.077,-0.078008614,72.90400972
3.078,-0.074497387,72.90400972
3.079,-0.073220578,72.90400972
3.08,-0.073858983,72.90400972
3.081,-0.076412602,72.90400972
3.082,-0.08151984,72.90400972
3.083,-0.087903888,72.90400972
3.084,-0.095245544,72.90400972
3.085,-0.103225604,72.90400972
3.086,-0.110886462,72.90400972
3.087,-0.117589712,72.90400972
3.088,-0.123335356,72.90400972
3.089,-0.127165784,72.90400972
3.09,-0.129080999,72.90400972
3.091,-0.129080999,72.90400972
3.092,-0.127165784,72.90400972
3.093,-0.123654558,72.90400972
3.094,-0.119504927,72.90400972
3.095,-0.114716891,72.90400972
3.096,-0.110248057,72.90400972
3.097,-0.106098426,72.90400972
3.098,-0.103225604,72.90400972
3.099,-0.101948794,72.90400972
3.1,-0.102267997,72.90400972
3.101,-0.104183211,72.90400972
3.102,-0.107694438,72.90400972
3.103,-0.112801676,72.90400972
3.104,-0.118547319,72.90400972
3.105,-0.124612165,72.90400972
3.106,-0.130038606,72.90400972
3.107,-0.13450744,72.90400972
3.108,-0.137699464,72.90400972
3.109,-0.139295476,72.90400972
3.11,-0.138657071,72.90400972
3.111,-0.136422654,72.90400972
3.112,-0.132273023,72.90400972
3.113,-0.126846582,72.90400972
3.114,-0.121100939,72.90400972
3.115,-0.115036093,72.90400972
3.116,-0.10929045,72.90400972
3.117,-0.104502414,72.90400972
3.118,-0.100991187,72.90400972
3.119,-0.099395175,72.90400972
3.12,-0.099395175,72.90400972
3.121,-0.101629592,72.90400972
3.122,-0.105140818,72.90400972
3.123,-0.110248057,72.90400972
3.124,-0.1159937,72.90400972
3.125,-0.121739344,72.90400972
3.126,-0.127165784,72.90400972
3.127,-0.131634618,72.90400972
3.128,-0.13450744,72.90400972
3.129,-0.135784249,72.90400972
3.13,-0.134826642,72.90400972
3.131,-0.131953821,72.90400972
3.132,-0.127165784,72.90400972
3.133,-0.121100939,72.90400972
3.134,-0.114078486,72.90400972
3.135,-0.107056033,72.90400972
3.136,-0.100352782,72.90400972
3.137,-0.094926341,72.90400972
3.138,-0.091095913,72.90400972
3.139,-0.088861496,72.90400972
3.14,-0.088861496,72.90400972
3.141,-0.09077671,72.90400972
3.142,-0.094607139,72.90400972
3.143,-0.100352782,72.90400972
3.144,-0.10673683,72.90400972
3.145,-0.113759283,72.90400972
3.146,-0.120781736,72.90400972
3.147,-0.126846582,72.90400972
3.148,-0.131634618,72.90400972
3.149,-0.134826642,72.90400972
3.15,-0.136422654,72.90400972
3.151,-0.135465047,72.90400972
3.152,-0.132911428,72.90400972
3.153,-0.128761796,72.90400972
3.154,-0.123654558,72.90400972
3.155,-0.118228117,72.90400972
3.156,-0.113120879,72.90400972
3.157,-0.108971247,72.90400972
3.158,-0.105779223,72.90400972
3.159,-0.104502414,72.90400972
3.16,-0.104821616,72.90400972
3.161,-0.10673683,72.90400972
3.162,-0.110248057,72.90400972
3.163,-0.115036093,72.90400972
3.164,-0.120781736,72.90400972
3.165,-0.12652738,72.90400972
3.166,-0.131634618,72.90400972
3.167,-0.135784249,72.90400972
3.168,-0.138976273,72.90400972
3.169,-0.139933881,72.90400972
3.17,-0.139295476,72.90400972
3.171,-0.137061059,72.90400972
3.172,-0.13323063,72.90400972
3.173,-0.128123392,72.90400972
3.174,-0.122058546,72.90400972
3.175,-0.115674498,72.90400972
3.176,-0.109928855,72.90400972
3.177,-0.105460021,72.90400972
3.178,-0.102267997,72.90400972
3.179,-0.100671985,72.90400972
3.18,-0.10131039,72.90400972
3.181,-0.103544806,72.90400972
3.182,-0.107375235,72.90400972
3.183,-0.112801676,72.90400972
3.184,-0.118547319,72.90400972
3.185,-0.124612165,72.90400972
3.186,-0.130038606,72.90400972
3.187,-0.134826642,72.90400972
3.188,-0.138018666,72.90400972
3.189,-0.139295476,72.90400972
3.19,-0.138657071,72.90400972
3.191,-0.136422654,72.90400972
3.192,-0.132273023,72.90400972
3.193,-0.126846582,72.90400972
