Time,"CH 1, ECG","CH40, Heart Rate"
sec,mV,BPM
0.349,0.072997515,0
0.35,0.052566717,0
0.351,0.034370538,0
0.352,0.019685902,0
0.353,0.010108966,0
0.354,0.006278191,0
0.355,0.008193579,0
0.356,0.015535897,0
0.357,0.027347451,0
0.358,0.042351318,0
0.359,0.058951341,0
0.36,0.074912902,0
0.361,0.088639844,0
0.362,0.098536012,0
0.363,0.103643711,0
0.364,0.10332448,0
0.365,0.097259087,0
0.366,0.086085994,0
0.367,0.070762896,0
0.368,0.05320518,0
0.369,0.034370538,0
0.37,0.01649359,0
0.371,0.001170492,0
0.372,-0.0100026,0
0.373,-0.016387225,0
0.374,-0.017025687,0
0.375,-0.012237219,0
0.376,-0.00202182,0
0.377,0.011705122,0
0.378,0.028624376,0
0.379,0.046182093,0
0.38,0.062782116,0
0.381,0.077147521,0
0.382,0.087043688,0
0.383,0.092151387,0
0.384,0.091512925,0
0.385,0.085128301,0
0.386,0.073316746,0
0.387,0.057993648,0
0.388,0.039797469,0
0.389,0.021282058,0
0.39,0.003724342,0
0.391,-0.011279525,0
0.392,-0.022133386,0
0.393,-0.028198779,0
0.394,-0.028518011,0
0.395,-0.023410311,0
0.396,-0.013194913,0
0.397,0.001170492,0
0.398,0.017451284,0
0.399,0.034689769,0
0.4,0.050970561,0
0.401,0.064697503,0
0.402,0.07427444,0
0.403,0.078743677,0
0.404,0.077466752,0
0.405,0.071082127,0
0.406,0.060228266,0
0.407,0.045862862,0
0.408,0.028943607,0
0.409,0.011705122,0
0.41,-0.003937207,0
0.411,-0.017025687,0
0.412,-0.025964161,0
0.413,-0.029475704,0
0.414,-0.027560317,0
0.415,-0.019898768,0
0.416,-0.007129519,0
0.417,0.00851281,0
0.418,0.026389758,0
0.419,0.044585937,0
0.42,0.06118596,0
0.421,0.07427444,0
0.422,0.083212914,0
0.423,0.086724457,0
0.424,0.084170607,0
0.425,0.076509058,0
0.426,0.06373981,0
0.427,0.047459018,0
0.428,0.028943607,0
0.429,0.010108966,0
0.43,-0.006810288,0
0.431,-0.021175693,0
0.432,-0.03107186,0
0.433,-0.035541097,0
0.434,-0.034264173,0
0.435,-0.027241086,0
0.436,-0.015748762,0
0.437,-0.000425664,0
0.438,0.016812821,0
0.439,0.034370538,0
0.44,0.050332099,0
0.441,0.063420578,0
0.442,0.07172059,0
0.443,0.074593671,0
0.444,0.072039821,0
0.445,0.064378272,0
0.446,0.051928255,0
0.447,0.036285925,0
0.448,0.018728209,0
0.449,0.001489723,0
0.45,-0.014471837,0
0.451,-0.027241086,0
0.452,-0.035221866,0
0.453,-0.038094947,0
0.454,-0.035541097,0
0.455,-0.027879548,0
0.456,-0.015429531,0
0.457,-0.000106433,0
0.458,0.01649359,0
0.459,0.033412844,0
0.46,0.048416711,0
0.461,0.059589804,0
0.462,0.065974428,0
0.463,0.066932122,0
0.464,0.062143654,0
0.465,0.051928255,0
0.466,0.037243619,0
0.467,0.019685902,0
0.468,0.001170492,0
0.469,-0.017664149,0
0.47,-0.034583404,0
0.471,-0.048310346,0
0.472,-0.05724882,0
0.473,-0.060441132,0
0.474,-0.058206513,0
0.475,-0.050225733,0
0.476,-0.037775716,0
0.477,-0.022133386,0
0.478,-0.004894901,0
0.479,0.012024353,0
0.48,0.027347451,0
0.481,0.039159006,0
0.482,0.046501324,0
0.483,0.04809748,0
0.484,0.043628243,0
0.485,0.034051307,0
0.486,0.020005134,0
0.487,0.003405111,0
0.488,-0.0151103,0
0.489,-0.03362571,0
0.49,-0.049906502,0
0.491,-0.062994982,0
0.492,-0.070975762,0
0.493,-0.073848843,0
0.494,-0.071294993,0
0.495,-0.063314213,0
0.496,-0.051183427,0
0.497,-0.036498791,0
0.498,-0.02053723,0
0.499,-0.005533363,0
0.5,0.007235885,0
0.501,0.01649359,0
0.502,0.020643596,0
0.503,0.020005134,0
0.504,0.013620509,0
0.505,0.002766648,0
0.506,-0.012237219,0
0.507,-0.029794936,0
0.508,-0.047991115,0
0.509,-0.065548831,0
0.51,-0.080871929,0
0.511,-0.092045022,0
0.512,-0.098429646,0
0.513,-0.09938734,0
0.514,-0.094598872,0
0.515,-0.084702704,0
0.516,-0.070975762,0
0.517,-0.054375739,0
0.518,-0.036818022,0
0.519,-0.019898768,0
0.52,-0.005533363,0
0.521,0.004362804,0
0.522,0.009151272,0
0.523,0.00851281,0
0.524,0.002447417,0
0.525,-0.008725676,0
0.526,-0.024048774,0
0.527,-0.041925722,0
0.528,-0.060760363,0
0.529,-0.078637311,0
0.53,-0.093960409,0
0.531,-0.10481427,0
0.532,-0.110879663,0
0.533,-0.110879663,0
0.534,-0.105452733,0
0.535,-0.094918103,0
0.536,-0.080871929,0
0.537,-0.063952675,0
0.538,-0.04671419,0
0.539,-0.030433398,0
0.54,-0.016706456,0
0.541,-0.007129519,0
0.542,-0.002660283,0
0.543,-0.003298745,0
0.544,-0.009683369,0
0.545,-0.020856462,0
0.546,-0.035541097,0
0.547,-0.052779583,0
0.548,-0.070656531,0
0.549,-0.087575785,0
0.55,-0.101302727,0
0.551,-0.110879663,0
0.552,-0.1153489,0
0.553,-0.114391207,0
0.554,-0.107687351,0
0.555,-0.096514259,0
0.556,-0.081510392,0
0.557,-0.064271906,0
0.558,-0.04671419,0
0.559,-0.030433398,0
0.56,-0.017664149,0
0.561,-0.009364138,0
0.562,-0.006491057,0
0.563,-0.009364138,0
0.564,-0.017983381,0
0.565,-0.031391092,0
0.566,-0.048310346,0
0.567,-0.067464219,0
0.568,-0.087256554,0
0.569,-0.105452733,0
0.57,-0.1204566,0
0.571,-0.13099123,0
0.572,-0.135779698,0
0.573,-0.134502773,0
0.574,-0.127798918,0
0.575,-0.115987363,0
0.576,-0.100345033,0
0.577,-0.082468086,0
0.578,-0.064271906,0
0.579,-0.047352652,0
0.58,-0.03362571,0
0.581,-0.023729543,0
0.582,-0.019260306,0
0.583,-0.02053723,0
0.584,-0.027560317,0
0.585,-0.039691103,0
0.586,-0.055014201,0
0.587,-0.072571918,0
0.588,-0.090448866,0
0.589,-0.107048889,0
0.59,-0.1204566,0
0.591,-0.129395074,0
0.592,-0.133545079,0
0.593,-0.131948923,0
0.594,-0.125245068,0
0.595,-0.113752744,0
0.596,-0.098748877,0
0.597,-0.082148854,0
0.598,-0.064910369,0
0.599,-0.049587271,0
0.6,-0.037456485,0
0.601,-0.030114167,0
0.602,-0.028198779,0
0.603,-0.031710323,0
0.604,-0.040329566,0
0.605,-0.053418045,0
0.606,-0.069698837,0
0.607,-0.086937323,0
0.608,-0.104495039,0
0.609,-0.119818137,0
0.61,-0.132268155,0
0.611,-0.139610473,0
0.612,-0.141845091,0
0.613,-0.138014316,0
0.614,-0.128756611,0
0.615,-0.114710438,0
0.616,-0.097471953,0
0.617,-0.078956542,0
0.618,-0.060121901,0
0.619,-0.043202646,0
0.62,-0.029475704,0
0.621,-0.02053723,0
0.622,-0.017025687,0
0.623,-0.018941074,0
0.624,-0.026283392,0
0.625,-0.037775716,0
0.626,-0.05214112,0
0.627,-0.068102681,0
0.628,-0.08374501,0
0.629,-0.097152721,0
0.63,-0.10736812,0
0.631,-0.112795051,0
0.632,-0.112795051,0
0.633,-0.10736812,0
0.634,-0.09683349,0
0.635,-0.081829623,0
0.636,-0.063633444,0
0.637,-0.04416034,0
0.638,-0.025006467,0
0.639,-0.008087213,0
0.64,0.005320498,0
0.641,0.013939741,0
0.642,0.017451284,0
0.643,0.015216665,0
0.644,0.00851281,0
0.645,-0.002341051,0
0.646,-0.015748762,0
0.647,-0.030114167,0
0.648,-0.043841109,0
0.649,-0.055333433,0
0.65,-0.06267575,0
0.651,-0.064910369,0
0.652,-0.062037288,0
0.653,-0.053098814,0
0.654,-0.039371872,0
0.655,-0.021494924,0
0.656,-0.001702589,0
0.657,0.018728209,0
0.658,0.038201313,0
0.659,0.054801336,0
0.66,0.067251353,0
0.661,0.073635977,0
0.662,0.073955208,0
0.663,0.067889815,0
0.664,0.056078261,0
0.665,0.039797469,0
0.666,0.020643596,0
0.667,0.000212798,0
0.668,-0.019898768,0
0.669,-0.037775716,0
0.67,-0.05214112,0
0.671,-0.061718057,0
0.672,-0.065868063,0
0.673,-0.064591138,0
0.674,-0.058206513,0
0.675,-0.047671883,0
0.676,-0.034583404,0
0.677,-0.020856462,0
0.678,-0.008087213,0
0.679,0.001808954,0
0.68,0.007235885,0
0.681,0.007874347,0
0.682,0.003085879,0
0.683,-0.007448751,0
0.684,-0.023410311,0
0.685,-0.043202646,0
0.686,-0.065548831,0
0.687,-0.08885271,0
0.688,-0.111198895,0
0.689,-0.13099123,0
0.69,-0.146633559,0
0.691,-0.156848958,0
0.692,-0.160998964,0
0.693,-0.159402808,0
0.694,-0.152379721,0
0.695,-0.140887397,0
0.696,-0.127160455,0
0.697,-0.111837357,0
0.698,-0.097791184,0
0.699,-0.085979629,0
0.7,-0.07831808,0
0.701,-0.07576423,0
0.702,-0.078956542,0
0.703,-0.087256554,0
0.704,-0.100345033,0
0.705,-0.117264288,0
0.706,-0.13641816,0
0.707,-0.156529727,0
0.708,-0.175045137,0
0.709,-0.191325929,0
0.71,-0.203137484,0
0.711,-0.209522108,0
0.712,-0.210479802,0
0.713,-0.205691333,0
0.714,-0.196114397,0
0.715,-0.182706686,0
0.716,-0.167383588,0
0.717,-0.151422027,0
0.718,-0.13641816,0
0.719,-0.124606606,0
0.72,-0.116625825,0
0.721,-0.113752744,0
0.722,-0.116625825,0
0.723,-0.124925837,0
0.724,-0.137695085,0
0.725,-0.154295108,0
0.726,-0.172810519,0
0.727,-0.19164516,0
0.728,-0.209202877,0
0.729,-0.223568281,0
0.73,-0.23378368,0
0.731,-0.238572148,0
0.732,-0.237614455,0
0.733,-0.23122983,0
0.734,-0.220375969,0
0.735,-0.205691333,0
0.736,-0.18909131,0
0.737,-0.172172056,0
0.738,-0.156529727,0
0.739,-0.144079709,0
0.74,-0.136098929,0
0.741,-0.133225848,0
0.742,-0.135779698,0
0.743,-0.144079709,0
0.744,-0.156529727,0
0.745,-0.172491287,0
0.746,-0.190049004,0
0.747,-0.207925952,0
0.748,-0.223887513,0
0.749,-0.236975992,0
0.75,-0.245276004,0
0.751,-0.248468316,0
0.752,-0.246233697,0
0.753,-0.238572148,0
0.754,-0.226760593,0
0.755,-0.212075958,0
0.756,-0.196433628,0
0.757,-0.18111053,0
0.758,-0.16802205,0
0.759,-0.159083576,0
0.76,-0.154933571,0
0.761,-0.156529727,0
0.762,-0.164510507,0
0.763,-0.177598987,0
0.764,-0.195795166,0
0.765,-0.216864426,0
0.766,-0.239210611,0
0.767,-0.261556796,0
0.768,-0.281668362,0
0.769,-0.297629923,0
0.77,-0.308164553,0
0.771,-0.311995327,0
0.772,-0.308803015,0
0.773,-0.298268385,0
0.774,-0.281668362,0
0.775,-0.25996064,0
0.776,-0.234422143,0
0.777,-0.206649027,0
0.778,-0.177918218,0
0.779,-0.149187409,0
0.78,-0.121095062,0
0.781,-0.093321947,0
0.782,-0.066187294,0
0.783,-0.039052641,0
0.784,-0.010641063,0
0.785,0.020324365,0
0.786,0.055120567,0
0.787,0.095024468,0
0.788,0.140674532,0
0.789,0.191751526,0
0.79,0.248893913,0
0.791,0.31146323,0
0.792,0.378821016,0
0.793,0.450009576,0
0.794,0.52215583,0
0.795,0.593025159,0
0.796,0.658786789,0
0.797,0.715609945,0
0.798,0.759983083,0
0.799,0.789033124,0
0.8,0.80116391,0
0.801,0.795417748,0
0.802,0.772113869,0
0.803,0.731571505,0
0.804,0.676344506,0
0.805,0.60898672,0
0.806,0.532051998,0
0.807,0.449051883,0
0.808,0.363497918,0
0.809,0.277943953,0
0.81,0.1955823,0
0.811,0.118966809,0
0.812,0.049693636,0
0.813,-0.010641063,0
0.814,-0.06267575,0
0.815,-0.106410426,0
0.816,-0.142164322,0
0.817,-0.171852825,0
0.818,-0.196433628,0
0.819,-0.217183657,0
0.82,-0.235699067,0
0.821,-0.252937553,0
0.822,-0.269856807,0
0.823,-0.28645683,0
0.824,-0.302418391,0
0.825,-0.317422258,0
0.826,-0.330510737,0
0.827,-0.340726136,0
0.828,-0.346791529,0
0.829,-0.348387685,0
0.83,-0.344876142,0
0.831,-0.336256899,0
0.832,-0.322849188,0
0.833,-0.305291472,0
0.834,-0.284860674,0
0.835,-0.263152952,0
0.836,-0.242083692,0
0.837,-0.22324905,0
0.838,-0.207606721,0
0.839,-0.197072091,0
0.84,-0.192602854,0
0.841,-0.19419901,0
0.842,-0.20217979,0
0.843,-0.21526827,0
0.844,-0.232506755,0
0.845,-0.252618322,0
0.846,-0.273049119,0
0.847,-0.292522223,0
0.848,-0.309122246,0
0.849,-0.321572263,0
0.85,-0.328276119,0
0.851,-0.328914581,0
0.852,-0.323806882,0
0.853,-0.313591483,0
0.854,-0.299226079,0
0.855,-0.282306824,0
0.856,-0.264110645,0
0.857,-0.247191391,0
0.858,-0.233145218,0
0.859,-0.22324905,0
0.86,-0.218460582,0
0.861,-0.219737507,0
0.862,-0.226122131,0
0.863,-0.237614455,0
0.864,-0.25229909,0
0.865,-0.268899113,0
0.866,-0.286137599,0
0.867,-0.301779928,0
0.868,-0.314868408,0
0.869,-0.323806882,0
0.87,-0.327637656,0
0.871,-0.325722269,0
0.872,-0.318379951,0
0.873,-0.305929934,0
0.874,-0.289649142,0
0.875,-0.271133732,0
0.876,-0.25229909,0
0.877,-0.235060605,0
0.878,-0.2206952,0
0.879,-0.211118264,0
0.88,-0.206649027,0
0.881,-0.207925952,0
0.882,-0.214629807,0
0.883,-0.226122131,0
0.884,-0.240806767,0
0.885,-0.257726021,0
0.886,-0.274964506,0
0.887,-0.291245298,0
0.888,-0.304014547,0
0.889,-0.31263379,0
0.89,-0.315826102,0
0.891,-0.313272252,0
0.892,-0.30497224,0
0.893,-0.292202992,0
0.894,-0.2759222,0
0.895,-0.257726021,0
0.896,-0.239210611,0
0.897,-0.222291356,0
0.898,-0.208883646,0
0.899,-0.199945172,0
0.9,-0.196433628,0
0.901,-0.198349016,0
0.902,-0.206010565,0
0.903,-0.21782212,0
0.904,-0.233145218,0
0.905,-0.250064472,0
0.906,-0.266983726,0
0.907,-0.282306824,0
0.908,-0.29443761,0
0.909,-0.30209916,0
0.91,-0.304333778,0
0.911,-0.301141466,0
0.912,-0.292522223,0
0.913,-0.279433743,0
0.914,-0.263152952,0
0.915,-0.245276004,0
0.916,-0.227399056,0
0.917,-0.211118264,0
0.918,-0.198349016,0
0.919,-0.190049004,0
0.92,-0.187175923,0
0.921,-0.189410542,0
0.922,-0.197391322,0
0.923,-0.209522108,0
0.924,-0.224845206,0
0.925,-0.24176446,0
0.926,-0.258683715,0
0.927,-0.273687582,0
0.928,-0.284860674,0
0.929,-0.29156453,0
0.93,-0.292841454,0
0.931,-0.288372217,0
0.932,-0.27847605,0
0.933,-0.264749108,0
0.934,-0.247829853,0
0.935,-0.229633674,0
0.936,-0.211756726,0
0.937,-0.196114397,0
0.938,-0.18366438,0
0.939,-0.176322062,0
0.94,-0.174087443,0
0.941,-0.177598987,0
0.942,-0.18621823,0
0.943,-0.198987478,0
0.944,-0.214310576,0
0.945,-0.230910599,0
0.946,-0.24687216,0
0.947,-0.260599102,0
0.948,-0.270814501,0
0.949,-0.276241431,0
0.95,-0.276241431,0
0.951,-0.270176038,0
0.952,-0.259002946,0
0.953,-0.243679848,0
0.954,-0.225483669,0
0.955,-0.206329796,0
0.956,-0.187814386,0
0.957,-0.171214363,0
0.958,-0.158764345,0
0.959,-0.151102796,0
0.96,-0.149187409,0
0.961,-0.152698952,0
0.962,-0.161318195,0
0.963,-0.174406675,0
0.964,-0.189729773,0
0.965,-0.206329796,0
0.966,-0.221972125,0
0.967,-0.235379836,0
0.968,-0.244956773,0
0.969,-0.249745241,0
0.97,-0.248787547,0
0.971,-0.242402923,0
0.972,-0.230910599,0
0.973,-0.21526827,0
0.974,-0.197072091,0
0.975,-0.177918218,0
0.976,-0.159402808,0
0.977,-0.143441247,0
0.978,-0.131310461,0
0.979,-0.123968143,0
0.98,-0.122371987,0
0.981,-0.126202762,0
0.982,-0.134822004,0
0.983,-0.14695279,0
0.984,-0.161637426,0
0.985,-0.176960524,0
0.986,-0.191006698,0
0.987,-0.20217979,0
0.988,-0.209522108,0
0.989,-0.211756726,0
0.99,-0.208245183,0
0.991,-0.198987478,0
0.992,-0.184941305,0
0.993,-0.167064357,0
0.994,-0.146633559,0
0.995,-0.12588353,0
0.996,-0.106091195,0
0.997,-0.089171941,0
0.998,-0.076402693,0
0.999,-0.069060375,0
1,-0.067464219,0
1.001,-0.071614224,0
1.002,-0.080552698,0
1.003,-0.093321947,0
1.004,-0.108325814,0
1.005,-0.123968143,0
1.006,-0.138333548,0
1.007,-0.150145103,0
1.008,-0.15748742,0
1.009,-0.159722039,0
1.01,-0.156529727,0
1.011,-0.147591253,0
1.012,-0.133864311,0
1.013,-0.116625825,0
1.014,-0.097791184,0
1.015,-0.07831808,0
1.016,-0.060760363,0
1.017,-0.045756496,0
1.018,-0.035221866,0
1.019,-0.030114167,0
1.02,-0.030433398,0
1.021,-0.03617956,0
1.022,-0.04671419,0
1.023,-0.060760363,0
1.024,-0.077041155,0
1.025,-0.093641178,0
1.026,-0.108964276,0
1.027,-0.121095062,0
1.028,-0.12843738,0
1.029,-0.130671999,0
1.03,-0.127160455,0
1.031,-0.118221981,0
1.032,-0.104495039,0
1.033,-0.087575785,0
1.034,-0.068741143,0
1.035,-0.049906502,0
1.036,-0.032668016,0
1.037,-0.018941074,0
1.038,-0.0100026,0
1.039,-0.006810288,0
1.04,-0.009683369,0
1.041,-0.017983381,0
1.042,-0.03107186,0
1.043,-0.047991115,0
1.044,-0.067144987,0
1.045,-0.086618091,0
1.046,-0.104495039,0
1.047,-0.119498906,0
1.048,-0.129714305,0
1.049,-0.134502773,0
1.05,-0.133545079,0
1.051,-0.126841224,0
1.052,-0.115668132,0
1.053,-0.100664265,0
1.054,-0.084383473,0
1.055,-0.068102681,0
1.056,-0.053418045,0
1.057,-0.042244953,0
1.058,-0.035541097,0
1.059,-0.034583404,0
1.06,-0.039052641,0
1.061,-0.048629577,0
1.062,-0.062994982,0
1.063,-0.080552698,0
1.064,-0.099706571,0
1.065,-0.118860444,0
1.066,-0.136098929,0
1.067,-0.150464334,0
1.068,-0.159722039,0
1.069,-0.163872045,0
1.07,-0.162275889,0
1.071,-0.155252802,0
1.072,-0.144398941,0
1.073,-0.130033536,0
1.074,-0.114710438,0
1.075,-0.099068109,0
1.076,-0.085660398,0
1.077,-0.075444999,0
1.078,-0.070018068,0
1.079,-0.070018068,0
1.08,-0.07576423,0
1.081,-0.086618091,0
1.082,-0.102260421,0
1.083,-0.120775831,0
1.084,-0.140568166,0
1.085,-0.160360501,0
1.086,-0.177918218,0
1.087,-0.19164516,0
1.088,-0.200583634,0
1.089,-0.203775946,0
1.09,-0.201541328,0
1.091,-0.193879779,0
1.092,-0.182068224,0
1.093,-0.167064357,0
1.094,-0.150783565,0
1.095,-0.134822004,0
1.096,-0.121095062,0
1.097,-0.111198895,0
1.098,-0.106410426,0
1.099,-0.10736812,0
1.1,-0.114071976,0
1.101,-0.126202762,0
1.102,-0.142483553,0
1.103,-0.161318195,0
1.104,-0.181429761,0
1.105,-0.201222096,0
1.106,-0.218779813,0
